athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
2630,60 meter,True,2011,12,"10,4","+1,1",(-),Bremnes Idrettslag,2011-04-28,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2011-04-28|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",False,Ekstra løp/Extra race
2630,800 meter,True,2013,14,"3,38,0",,1,Bremnes Idrettslag,2013-04-25,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2013-04-25|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,Høyde,True,2013,14,"1,25",,8,Bremnes Idrettslag,2013-05-20,Torvastad Idrettssenter,"Karmøy, Mailekene 2013","2013-05-20|Torvastad Idrettssenter|Karmøy, Mailekene 2013",True,
2630,Høyde,True,2012,13,"1,35",,5,Bremnes Idrettslag,2012-05-27,Haugesund Stadion,"Haugesund, Mailekene 2012","2012-05-27|Haugesund Stadion|Haugesund, Mailekene 2012",True,
2630,Høyde,True,2012,13,"1,32",,1,Bremnes Idrettslag,2012-05-10,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2012-05-10|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,Høyde,True,2012,13,"1,20",,1,Bremnes Idrettslag,2012-08-09,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2012-08-09|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,Høyde,True,2011,12,"1,25",,4,Bremnes Idrettslag,2011-05-21,Haugesund Stadion,"Haugesund, Mailekene 2011","2011-05-21|Haugesund Stadion|Haugesund, Mailekene 2011",True,
2630,Høyde,True,2011,12,"1,22",,4,Bremnes Idrettslag,2011-08-21,Stord Idrettspark,"Leirvik, Stordleikane 2011","2011-08-21|Stord Idrettspark|Leirvik, Stordleikane 2011",True,
2630,Lengde,True,2013,14,"3,60","+0,9",2,Bremnes Idrettslag,2013-08-08,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2013-08-08|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,Lengde,True,2013,14,"3,59","-0,3",18,Bremnes Idrettslag,2013-05-20,Torvastad Idrettssenter,"Karmøy, Mailekene 2013","2013-05-20|Torvastad Idrettssenter|Karmøy, Mailekene 2013",True,
2630,"Lengde (Sone 0,5m)",True,2012,13,"3,88","-0,2",3,Bremnes Idrettslag,2012-08-23,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskap","2012-08-23|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskap",True,
2630,"Lengde (Sone 0,5m)",True,2012,13,"3,80","+0,9",1,Bremnes Idrettslag,2012-05-10,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2012-05-10|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,"Lengde (Sone 0,5m)",True,2012,13,"3,63","+1,7",18,Bremnes Idrettslag,2012-05-27,Haugesund Stadion,"Haugesund, Mailekene 2012","2012-05-27|Haugesund Stadion|Haugesund, Mailekene 2012",True,
2630,"Lengde (Sone 0,5m)",True,2012,13,"3,58","-0,7",3,Bremnes Idrettslag,2012-04-26,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2012-04-26|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,"Lengde (Sone 0,5m)",True,2011,12,"3,22","+0,9",2,Bremnes Idrettslag,2011-05-12,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2011-05-12|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,"Lengde (Sone 0,5m)",True,2011,12,"3,14","+0,8",(-),Bremnes Idrettslag,2011-05-22,Haugesund Stadion,"Haugesund, Mailekene 2011","2011-05-22|Haugesund Stadion|Haugesund, Mailekene 2011",True,
2630,"Lengde (Sone 0,5m)",True,2011,12,"3,11","+0,6",2,Bremnes Idrettslag,2011-04-28,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2011-04-28|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,"Lengde (Sone 0,5m)",True,2011,12,"3,10","-1,1",17,Bremnes Idrettslag,2011-08-20,Stord Idrettspark,"Leirvik, Stordleikane 2011","2011-08-20|Stord Idrettspark|Leirvik, Stordleikane 2011",True,
2630,"Lengde (Sone 0,5m)",True,2011,12,"3,30","+2,9",15,Bremnes Idrettslag,2011-05-22,Haugesund Stadion,"Haugesund, Mailekene 2011","2011-05-22|Haugesund Stadion|Haugesund, Mailekene 2011",False,For mye vind/Assisting wind
2630,"Kule 2,0kg",True,2012,13,"6,32",,2,Bremnes Idrettslag,2012-09-20,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2012-09-20|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
2630,"Kule 2,0kg",True,2012,13,"6,15",,13,Bremnes Idrettslag,2012-05-26,Haugesund Stadion,"Haugesund, Mailekene 2012","2012-05-26|Haugesund Stadion|Haugesund, Mailekene 2012",True,
2630,"Kule 3,0kg",True,2013,14,"5,56",,12,Bremnes Idrettslag,2013-05-19,Torvastad Idrettssenter,"Karmøy, Mailekene 2013","2013-05-19|Torvastad Idrettssenter|Karmøy, Mailekene 2013",True,
2630,Diskos 600gram,True,2012,13,"13,98",,1,Bremnes Idrettslag,2012-08-23,Sentralidrettsanlegget i Bømlo,"Bømlo, Bømlomeisterskap","2012-08-23|Sentralidrettsanlegget i Bømlo|Bømlo, Bømlomeisterskap",True,
2630,Diskos 600gram,True,2012,13,"13,55",,1,Bremnes Idrettslag,2012-08-09,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestemne","2012-08-09|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestemne",True,
2630,Diskos 600gram,True,2011,12,"11,84",,2,Bremnes Idrettslag,2011-09-22,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2011-09-22|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
2630,Spyd 400gram,True,2012,13,"11,62",,2,Bremnes Idrettslag,2012-09-20,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2012-09-20|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
2630,Spyd 400gram,True,2011,12,"10,62",,3,Bremnes Idrettslag,2011-09-22,Sentralidrettsanlegget i Bømlo,"Bømlo, Seriestevne","2011-09-22|Sentralidrettsanlegget i Bømlo|Bømlo, Seriestevne",True,
2630,60 meter,False,2012,13,"10,11",,7,Bremnes Idrettslag,2012-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2012-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,60 meter,False,2010,11,"11,38",,5,Bremnes Idrettslag,2010-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2010-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,Høyde,False,2012,13,"1,35",,3,Bremnes Idrettslag,2012-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2012-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,Høyde,False,2011,12,"1,25",,1,Bremnes Idrettslag,2011-11-17,Bømlohallen,"Bømlo, Seriestemne","2011-11-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde,False,2011,12,"1,24",,2,Bremnes Idrettslag,2011-12-29,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2011-12-29|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,Høyde,False,2011,12,"1,20",,1,Bremnes Idrettslag,2011-02-17,Bømlohallen,"Bømlo, Seriestemne","2011-02-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde,False,2011,12,"1,20",,1,Bremnes Idrettslag,2011-04-07,Bømlohallen,"Bømlo, Seriestemne","2011-04-07|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde,False,2010,11,"1,20",,1,Bremnes Idrettslag,2010-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2010-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,Høyde uten tilløp,False,2013,14,"1,08",,1,Bremnes Idrettslag,2013-04-11,Bømlohallen,"Bømlo, Seriestemne","2013-04-11|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2013,14,"1,05",,1,Bremnes Idrettslag,2013-01-17,Bømlohallen,"Bømlo, Seriestemne","2013-01-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2013,14,"1,00",,1,Bremnes Idrettslag,2013-02-14,Bømlohallen,"Bømlo, Seriestemne","2013-02-14|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2012,13,"1,05",,1,Bremnes Idrettslag,2012-11-22,Bømlohallen,"Bømlo, Seriestemne","2012-11-22|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2012,13,"0,98",,3,Bremnes Idrettslag,2012-04-12,Bømlohallen,"Bømlo, Seriestemne","2012-04-12|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2011,12,"0,90",,2,Bremnes Idrettslag,2011-04-07,Bømlohallen,"Bømlo, Seriestemne","2011-04-07|Bømlohallen|Bømlo, Seriestemne",True,
2630,Høyde uten tilløp,False,2011,12,"0,70",,1,Bremnes Idrettslag,2011-12-08,Bømlohallen,"Bømlo, Seriestemne","2011-12-08|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2013,14,"1,82",,2,Bremnes Idrettslag,2013-04-11,Bømlohallen,"Bømlo, Seriestemne","2013-04-11|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2013,14,"1,80",,3,Bremnes Idrettslag,2013-01-17,Bømlohallen,"Bømlo, Seriestemne","2013-01-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2013,14,"1,79",,3,Bremnes Idrettslag,2013-02-14,Bømlohallen,"Bømlo, Seriestemne","2013-02-14|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2012,13,"1,88",,3,Bremnes Idrettslag,2012-04-12,Bømlohallen,"Bømlo, Seriestemne","2012-04-12|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2012,13,"1,79",,1,Bremnes Idrettslag,2012-11-22,Bømlohallen,"Bømlo, Seriestemne","2012-11-22|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2012,13,"1,76",,2,Bremnes Idrettslag,2012-01-19,Bømlohallen,"Bømlo, Seriestemne","2012-01-19|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2011,12,"1,80",,1,Bremnes Idrettslag,2011-11-17,Bømlohallen,"Bømlo, Seriestemne","2011-11-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2011,12,"1,65",,1,Bremnes Idrettslag,2011-12-08,Bømlohallen,"Bømlo, Seriestemne","2011-12-08|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2011,12,"1,61",,1,Bremnes Idrettslag,2011-02-17,Bømlohallen,"Bømlo, Seriestemne","2011-02-17|Bømlohallen|Bømlo, Seriestemne",True,
2630,Lengde uten tilløp,False,2011,12,"1,60",,2,Bremnes Idrettslag,2011-04-07,Bømlohallen,"Bømlo, Seriestemne","2011-04-07|Bømlohallen|Bømlo, Seriestemne",True,
2630,Tresteg uten tilløp,False,2011,12,"4,73",,2,Bremnes Idrettslag,2011-04-07,Bømlohallen,"Bømlo, Seriestemne","2011-04-07|Bømlohallen|Bømlo, Seriestemne",True,
2630,"Kule 2,0kg",False,2011,12,"5,93",,2,Bremnes Idrettslag,2011-12-29,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2011-12-29|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,"Kule 2,0kg",False,2010,11,"4,54",,1,Bremnes Idrettslag,2010-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2010-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
2630,"Kule 3,0kg",False,2012,13,"5,13",,4,Bremnes Idrettslag,2012-12-28,Stord Idrettspark(hall),"Leirvik, Romjulsstemne","2012-12-28|Stord Idrettspark(hall)|Leirvik, Romjulsstemne",True,
6091,60 meter,True,2012,15,"8,5(ok)",,1,Raumnes & Årnes IL,2012-05-09,Årnes Stadion,"Årnes, Kretsstevne","2012-05-09|Årnes Stadion|Årnes, Kretsstevne",True,
6091,60 meter,True,2011,14,"8,41","+0,7",3-h5,Raumnes & Årnes IL,2011-06-18,Nadderud Stadion,"Nadderud, DnB NOR Tyrvinglekene","2011-06-18|Nadderud Stadion|Nadderud, DnB NOR Tyrvinglekene",True,
6091,60 meter,True,2011,14,"8,46","+1,0",2-h1,Raumnes & Årnes IL,2011-06-05,Bislett Stadion,"Oslo/Bi, Bislett Lekene 2011","2011-06-05|Bislett Stadion|Oslo/Bi, Bislett Lekene 2011",True,
6091,100 meter,True,2012,15,"13,4","-1,7",1,Raumnes & Årnes IL,2012-08-22,Årnes Stadion,"Årnes, Kretsstevne","2012-08-22|Årnes Stadion|Årnes, Kretsstevne",True,
6091,100 meter,True,2011,14,"14,1","-4,0",1,Raumnes & Årnes IL,2011-06-01,Årnes Stadion,"Årnes, Kretsstevne","2011-06-01|Årnes Stadion|Årnes, Kretsstevne",True,
6091,200 meter,True,2013,16,"26,9","+1,3",1,Raumnes & Årnes IL,2013-06-05,Årnes Stadion,"Årnes, Kretsstevne","2013-06-05|Årnes Stadion|Årnes, Kretsstevne",True,
6091,200 meter,True,2012,15,"27,4","-0,5",1,Raumnes & Årnes IL,2012-05-30,Årnes Stadion,"Årnes, Kretsstevne","2012-05-30|Årnes Stadion|Årnes, Kretsstevne",True,
6091,200 meter,True,2011,14,"28,3","+2,0",1,Raumnes & Årnes IL,2011-05-25,Årnes Stadion,"Årnes, Kretsstevne","2011-05-25|Årnes Stadion|Årnes, Kretsstevne",True,
6091,200 meter,True,2011,14,"27,56","+2,4",2-h2,Raumnes & Årnes IL,2011-05-29,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2011","2011-05-29|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2011",False,For mye vind/Assisting wind
6091,600 meter,True,2012,15,"1,44,1",,1,Raumnes & Årnes IL,2012-09-19,Årnes Stadion,"Årnes, Kretsstevne","2012-09-19|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Høyde,True,2011,14,"1,45",,1,Raumnes & Årnes IL,2011-06-01,Årnes Stadion,"Årnes, Kretsstevne","2011-06-01|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Lengde,True,2012,15,"5,20","+1,9",3,Raumnes & Årnes IL,2012-05-27,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2012","2012-05-27|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2012",True,
6091,Lengde,True,2012,15,"5,17","+0,8",1,Raumnes & Årnes IL,2012-09-05,Årnes Stadion,"Årnes, Kretsstevne","2012-09-05|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Lengde,True,2012,15,"4,78","-0,9",1,Raumnes & Årnes IL,2012-05-09,Årnes Stadion,"Årnes, Kretsstevne","2012-05-09|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Lengde,True,2011,14,"5,01","+0,8",8,Raumnes & Årnes IL,2011-06-18,Nadderud Stadion,"Nadderud, DnB NOR Tyrvinglekene","2011-06-18|Nadderud Stadion|Nadderud, DnB NOR Tyrvinglekene",True,
6091,Lengde,True,2011,14,"4,98","+0,6",3,Raumnes & Årnes IL,2011-06-05,Bislett Stadion,"Oslo/Bi, Bislett Lekene 2011","2011-06-05|Bislett Stadion|Oslo/Bi, Bislett Lekene 2011",True,
6091,Lengde,True,2011,14,"4,88","+1,9",3,Raumnes & Årnes IL,2011-05-29,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2011","2011-05-29|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2011",True,
6091,Lengde,True,2011,14,"4,60","+1,6",1,Raumnes & Årnes IL,2011-05-11,Årnes Stadion,"Årnes, Kretsstevne","2011-05-11|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Tresteg,True,2012,15,"9,86","+0,9",1,Raumnes & Årnes IL,2012-05-30,Årnes Stadion,"Årnes, Kretsstevne","2012-05-30|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 4,0kg",True,2012,15,"11,17",,1,Raumnes & Årnes IL,2012-09-19,Årnes Stadion,"Årnes, Kretsstevne","2012-09-19|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 4,0kg",True,2012,15,"11,04",,1,Raumnes & Årnes IL,2012-05-30,Årnes Stadion,"Årnes, Kretsstevne","2012-05-30|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 4,0kg",True,2012,15,"10,57",,1,Raumnes & Årnes IL,2012-08-22,Årnes Stadion,"Årnes, Kretsstevne","2012-08-22|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 4,0kg",True,2011,14,"9,51",,1,Raumnes & Årnes IL,2011-06-01,Årnes Stadion,"Årnes, Kretsstevne","2011-06-01|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 4,0kg",True,2011,14,"8,45",,1,Raumnes & Årnes IL,2011-05-11,Årnes Stadion,"Årnes, Kretsstevne","2011-05-11|Årnes Stadion|Årnes, Kretsstevne",True,
6091,"Kule 5,0kg",True,2013,16,"10,23",,1,Raumnes & Årnes IL,2013-06-05,Årnes Stadion,"Årnes, Kretsstevne","2013-06-05|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Spyd 600gram,True,2012,15,"18,45",,1,Raumnes & Årnes IL,2012-05-09,Årnes Stadion,"Årnes, Kretsstevne","2012-05-09|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Spyd 600gram,True,2011,14,"19,29",,1,Raumnes & Årnes IL,2011-06-08,Årnes Stadion,"Årnes, Kretsstevne","2011-06-08|Årnes Stadion|Årnes, Kretsstevne",True,
6091,Liten Ball 150gram,True,2011,14,"47,70",,1,Raumnes & Årnes IL,2011-05-25,Årnes Stadion,"Årnes, Kretsstevne","2011-05-25|Årnes Stadion|Årnes, Kretsstevne",True,
6091,60 meter,False,2013,16,"7,97",,3,Raumnes & Årnes IL,2013-03-02,Skedsmohallen,"Lillestrøm, KM Innendørs 2013","2013-03-02|Skedsmohallen|Lillestrøm, KM Innendørs 2013",True,
6091,60 meter,False,2013,16,"8,06",,4-h3,Raumnes & Årnes IL,2013-03-16,Stangehallen,"Stange, Bamselekene 2013","2013-03-16|Stangehallen|Stange, Bamselekene 2013",True,
6091,60 meter,False,2011,14,"8,29",,3-h3,Raumnes & Årnes IL,2011-12-03,Ekeberghallen,"Oslo/Ek, Julestevne 2011","2011-12-03|Ekeberghallen|Oslo/Ek, Julestevne 2011",True,
6091,200 meter,False,2012,15,"27,27",,5-h3,Raumnes & Årnes IL,2012-03-18,Stangehallen,"Stange, Bamselekene 2012","2012-03-18|Stangehallen|Stange, Bamselekene 2012",True,
6091,Lengde,False,2013,16,"5,49",,1,Raumnes & Årnes IL,2013-03-02,Skedsmohallen,"Lillestrøm, KM Innendørs 2013","2013-03-02|Skedsmohallen|Lillestrøm, KM Innendørs 2013",True,
6091,Lengde,False,2013,16,"5,30",,3,Raumnes & Årnes IL,2013-03-16,Stangehallen,"Stange, Bamselekene 2013","2013-03-16|Stangehallen|Stange, Bamselekene 2013",True,
6091,"Kule 4,0kg",False,2012,15,"10,30",,3,Raumnes & Årnes IL,2012-03-18,Stangehallen,"Stange, Bamselekene 2012","2012-03-18|Stangehallen|Stange, Bamselekene 2012",True,
10003228,Halvmaraton,True,2022,34,"1,27,24",,11,ukjent,2022-04-03,Fredrikstad,"Fredrikstad, Fredrikstadløpet 2022","2022-04-03|Fredrikstad|Fredrikstad, Fredrikstadløpet 2022",False,Ikke medlem av NFIF
41034,60 meter,True,2022,13,"9,16","+1,0",2-h2,IL Gneist,2022-05-05,Fana Stadion,"Fana, Gneist Ungdomsstevne","2022-05-05|Fana Stadion|Fana, Gneist Ungdomsstevne",True,
41034,60 meter,True,2022,13,"9,22","+2,0",6-h1,IL Gneist,2022-05-28,Fana Stadion,"Fana, Framolekene 2022","2022-05-28|Fana Stadion|Fana, Framolekene 2022",True,
41034,60 meter,True,2022,13,"9,22","-0,6",6-h3,IL Gneist,2022-09-04,Byrkjelo Stadion,"Byrkjelo, Lerøylekene 2022 - Byrkjelo","2022-09-04|Byrkjelo Stadion|Byrkjelo, Lerøylekene 2022 - Byrkjelo",True,
41034,60 meter,True,2022,13,"9,23","+1,7",7,IL Gneist,2022-08-20,Fana Stadion,"Fana, Gneistspelen 2022","2022-08-20|Fana Stadion|Fana, Gneistspelen 2022",True,
41034,60 meter,True,2022,13,"9,34","-1,0",2,IL Gneist,2022-09-17,Os Idrettspark,"Os, OsLekene 2022","2022-09-17|Os Idrettspark|Os, OsLekene 2022",True,
41034,60 meter,True,2021,12,"9,34","-0,1",3,IL Gneist,2021-06-13,Arna Idrettspark,"Arna, Askokarusellen","2021-06-13|Arna Idrettspark|Arna, Askokarusellen",True,
41034,60 meter,True,2021,12,"9,40","-1,3",2-h2,IL Gneist,2021-09-11,Fana Stadion,"Fana, Karabinlekene 2021","2021-09-11|Fana Stadion|Fana, Karabinlekene 2021",True,
41034,60 meter,True,2021,12,"9,42","-1,5",5,IL Gneist,2021-08-21,Fana Stadion,"Fana, Gneistspelen 2021","2021-08-21|Fana Stadion|Fana, Gneistspelen 2021",True,
41034,60 meter,True,2021,12,"9,45","-1,9",3-h2,IL Gneist,2021-05-29,Fana Stadion,"Fana, Framolekene 2021","2021-05-29|Fana Stadion|Fana, Framolekene 2021",True,
41034,60 meter,True,2021,12,"9,74","-1,7",4-h2,IL Gneist,2021-04-30,Fana Stadion,"Fana, Gneist Ungdomsstevne","2021-04-30|Fana Stadion|Fana, Gneist Ungdomsstevne",True,
41034,60 meter,True,2020,11,"9,46","+2,0",3,IL Gneist,2020-08-22,Fana Stadion,"Fana, Gneistspelen 2020","2020-08-22|Fana Stadion|Fana, Gneistspelen 2020",True,
41034,60 meter,True,2020,11,"9,71","+0,5",3-h2,IL Gneist,2020-09-26,Os Idrettspark,"Os, OsLekene 2020","2020-09-26|Os Idrettspark|Os, OsLekene 2020",True,
41034,60 meter,True,2020,11,"9,83","-3,1",3,IL Gneist,2020-09-04,Fana Stadion,"Fana, Karabinlekene","2020-09-04|Fana Stadion|Fana, Karabinlekene",True,
41034,60 meter,True,2022,13,"8,96","+2,9",1,IL Gneist,2022-05-13,Fana Stadion,"Fana, Karabinlekene 2022","2022-05-13|Fana Stadion|Fana, Karabinlekene 2022",False,For mye vind/Assisting wind
41034,80 meter,True,2021,12,"12,48","+0,8",3,IL Gneist,2021-09-12,Fana Stadion,"Fana, Karabinlekene 2021","2021-09-12|Fana Stadion|Fana, Karabinlekene 2021",True,
41034,80 meter,True,2020,11,"12,64","+0,3",2,IL Gneist,2020-09-06,Fana Stadion,"Fana, Karabinlekene","2020-09-06|Fana Stadion|Fana, Karabinlekene",True,
41034,100 meter,True,2022,13,"14,60","+0,8",5,IL Gneist,2022-05-29,Fana Stadion,"Fana, Framolekene 2022","2022-05-29|Fana Stadion|Fana, Framolekene 2022",True,
41034,200 meter,True,2022,13,"30,37","+0,3",6,IL Gneist,2022-05-27,Fana Stadion,"Fana, Framolekene 2022","2022-05-27|Fana Stadion|Fana, Framolekene 2022",True,
41034,200 meter,True,2022,13,"30,41","+0,0",6-h2,IL Gneist,2022-09-03,Byrkjelo Stadion,"Byrkjelo, Lerøylekene 2022 - Byrkjelo","2022-09-03|Byrkjelo Stadion|Byrkjelo, Lerøylekene 2022 - Byrkjelo",True,
41034,200 meter,True,2022,13,"30,51","+0,9",2,IL Gneist,2022-09-18,Os Idrettspark,"Os, OsLekene 2022","2022-09-18|Os Idrettspark|Os, OsLekene 2022",True,
41034,200 meter,True,2022,13,"30,54","-0,7",3,IL Gneist,2022-09-25,Fana Stadion,"Fana, KM Hordaland","2022-09-25|Fana Stadion|Fana, KM Hordaland",True,
41034,200 meter,True,2022,13,"30,74","+1,0",3-h1,IL Gneist,2022-08-21,Fana Stadion,"Fana, Gneistspelen 2022","2022-08-21|Fana Stadion|Fana, Gneistspelen 2022",True,
41034,200 meter,True,2022,13,"30,77","-1,3",1-h1,IL Gneist,2022-05-15,Fana Stadion,"Fana, Karabinlekene 2022","2022-05-15|Fana Stadion|Fana, Karabinlekene 2022",True,
41034,200 meter,True,2021,12,"30,75","+0,1",2,IL Gneist,2021-09-12,Fana Stadion,"Fana, Karabinlekene 2021","2021-09-12|Fana Stadion|Fana, Karabinlekene 2021",True,
41034,200 meter,True,2021,12,"31,13","-0,1",1,IL Gneist,2021-09-19,Os Idrettspark,"Os, OsLekene 2021","2021-09-19|Os Idrettspark|Os, OsLekene 2021",True,
41034,200 meter,True,2021,12,"32,07","-1,9",3,IL Gneist,2021-08-22,Fana Stadion,"Fana, Gneistspelen 2021","2021-08-22|Fana Stadion|Fana, Gneistspelen 2021",True,
41034,200 meter,True,2020,11,"32,01","+0,7",3,IL Gneist,2020-08-23,Fana Stadion,"Fana, Gneistspelen 2020","2020-08-23|Fana Stadion|Fana, Gneistspelen 2020",True,
41034,200 meter,True,2020,11,"32,71","+0,4",2,IL Gneist,2020-09-06,Fana Stadion,"Fana, Karabinlekene","2020-09-06|Fana Stadion|Fana, Karabinlekene",True,
41034,200 meter,True,2020,11,"33,06","+1,3",1-h2,IL Gneist,2020-09-27,Os Idrettspark,"Os, OsLekene 2020","2020-09-27|Os Idrettspark|Os, OsLekene 2020",True,
41034,5 km,True,2022,13,"29,47",,4,IL Gneist,2022-02-21,Bergen,"Bergen, Necon Vinterkarusell 21-22 løp 6","2022-02-21|Bergen|Bergen, Necon Vinterkarusell 21-22 løp 6",True,
41034,"60 meter hekk (68,0cm)",True,2020,11,"11,93","+0,7",2,IL Gneist,2020-09-27,Os Idrettspark,"Os, OsLekene 2020","2020-09-27|Os Idrettspark|Os, OsLekene 2020",True,
41034,"60 meter hekk (68,0cm)",True,2020,11,"12,11","+0,4",2,IL Gneist,2020-08-23,Fana Stadion,"Fana, Gneistspelen 2020","2020-08-23|Fana Stadion|Fana, Gneistspelen 2020",True,
41034,"60 meter hekk (68,0cm)",True,2020,11,"12,32","+1,0",2,IL Gneist,2020-09-05,Fana Stadion,"Fana, Karabinlekene","2020-09-05|Fana Stadion|Fana, Karabinlekene",True,
41034,"60 meter hekk (76,2cm)",True,2021,12,"11,73","-2,0",1,IL Gneist,2021-08-22,Fana Stadion,"Fana, Gneistspelen 2021","2021-08-22|Fana Stadion|Fana, Gneistspelen 2021",True,
